5.760988297924114487e-01 4.568293792815066867e-01 4.355472015771275074e-01 5.324530401218349196e-01 6.148783625742768599e-01 6.034170693723985845e-01 5.876057867017588920e-01 6.659696338520673109e-01 5.920677334690125360e-01 6.136330860806333831e-01 5.884477027411921801e-01 5.848419373671394084e-01 5.890390302161286895e-01 5.310768776887391240e-01 4.899463330125172766e-01 7.018380032650558542e-01 5.459915001896276099e-01 4.452286642907963277e-01 5.803811070130774352e-01 6.320363407574201009e-01 6.576745676428655818e-01 5.101509042969083474e-01 5.729492764252095416e-01 6.222862666072024318e-01 5.633745501707078107e-01 5.971094327493449150e-01 4.685732339673078783e-01 5.908060283595596429e-01 5.619982593436195772e-01 5.980583524437419474e-01 4.544252497509643773e-01 4.439611727634840688e-01 5.252975392476425531e-01 5.576045123427386674e-01 5.872311949472684978e-01 5.495500797485721733e-01 6.323467985516364465e-01 5.038440884193644553e-01 5.153318748502176971e-01 5.647751510433776101e-01 6.026580689925258305e-01 5.647707138783877312e-01 6.165513552268307995e-01 4.608643557325441398e-01 3.195301025724317512e-01 4.854287504413299370e-01 3.913673276262425449e-01 5.379798074934396546e-01 5.492006781873122190e-01 5.318653785264293443e-01 4.624572446518252500e-01 5.036370731361735631e-01 6.176619943685227598e-01 4.669404886420528422e-01 6.794276000400255588e-01 6.237796097068128987e-01 4.266504501468889599e-01 5.928949718955196513e-01 5.501618955070290973e-01 5.667179205220964633e-01 5.804139138392434560e-01 5.844142674277243987e-01 5.090747297770722435e-01 5.409457568993899512e-01 5.881362829604401821e-01 5.653452581660320941e-01 5.894133563604382342e-01 5.828707806585178286e-01 5.688333797152228533e-01 6.224809058944539286e-01 4.753754672238674761e-01 5.681238888755020255e-01 4.965176126899771281e-01 5.849445584069855597e-01 5.310338149472746405e-01 5.674224928210289676e-01 5.176772877443412968e-01 5.742922761480826477e-01 4.978996983759340633e-01 5.009746521808180475e-01 5.949487227233898334e-01 6.119508109999536316e-01 5.868841356651443020e-01 4.625298724015762253e-01 6.520282694843255733e-01 5.922701215746077885e-01 5.581915071099565751e-01 5.906347193524257300e-01 4.726040861338214327e-01 4.789963512155588909e-01 5.706570615687240888e-01 5.898312886242458308e-01 6.107764300489449960e-01 4.625997229729448823e-01 5.947255452114958985e-01 6.822758730862650278e-01 4.684416711260575572e-01 6.172094995437227283e-01 5.042977842794834631e-01 5.890322379978980560e-01 5.180349151522853912e-01 6.160353755368945805e-01 5.799962060876331371e-01 6.064896322449796484e-01 5.794105466957826245e-01 5.937868865564344123e-01 6.739588498204152067e-01 5.047847059297627670e-01 4.852396627129672568e-01 6.440911965873125089e-01 6.302494650290610956e-01 6.361662530034990493e-01 3.921626233881593815e-01 6.027984398729262505e-01 5.152621138827788716e-01 6.115151291814734380e-01 5.670664011295820650e-01 5.242879977481449405e-01 4.359625748841942094e-01 4.241634011469633814e-01 6.290967653991095254e-01 5.534682872376821550e-01 5.150520095584476543e-01 5.766519218252555978e-01 5.872132141369512670e-01 5.831818835483639774e-01 5.194959105072496364e-01 5.580159915952309646e-01 5.822465870795670018e-01 5.259083358481260184e-01 5.282134061669466751e-01 6.255179616357116057e-01 6.294985067784830690e-01 5.277952743299350047e-01 5.468036677020962077e-01 6.265619976641871869e-01 5.309673076452912088e-01 5.900902712152703566e-01 6.092289413783729124e-01 5.916015533084904021e-01 5.804158928966541842e-01 6.892528660794023931e-01 5.929858194612294131e-01 5.982433137615867924e-01 5.962872858917906971e-01 5.402783918231458538e-01 5.787625999648979835e-01 6.097387338144566460e-01 5.654834024163868378e-01 6.156640896026792653e-01 6.237828407667374009e-01 5.762014416252876359e-01 6.479372887566154926e-01 7.003391241791940836e-01 5.018132353633026899e-01 6.329686059112921148e-01 6.157576309918010304e-01 5.038297602080258342e-01 5.592019877480424173e-01 6.785268756862858908e-01 5.763782370740768712e-01 6.306182288572428352e-01 5.181040856027839814e-01 6.611872986824319787e-01 4.958441912827949993e-01 5.716990518392968124e-01 6.591149490032274239e-01 6.351860077023969708e-01 5.548276950636374938e-01 7.200289044351726453e-01 6.151134320825086821e-01 6.075828225357159385e-01 6.643739868025866357e-01 6.553861930543652958e-01 7.075516978297471393e-01 6.608334894159042516e-01 5.835469809789691764e-01 6.278111409135093135e-01 5.871051761008895253e-01 5.630385020547944430e-01 6.188077605333173192e-01 5.956352217283270578e-01 5.426195523600088055e-01 5.999118251537266522e-01 5.343803662809224475e-01 5.562892914407843170e-01 6.340647965751120552e-01 5.020514358336838345e-01 6.316989162531626567e-01 5.814521576745815823e-01 6.664434889852461907e-01 6.055852622371032945e-01 5.767313784970915513e-01 5.503707090905769483e-01 6.267617047256390794e-01 5.914917844995848384e-01 5.685540628983362099e-01 6.499065927915914642e-01 4.980706279574967921e-01 6.097908359749860674e-01 5.751352914475480471e-01 5.356777029639618881e-01 5.873741583660108123e-01 6.742883166799242822e-01 5.619273578128104463e-01 5.822848008131689124e-01 5.698601327629825297e-01 5.543561842200974699e-01 5.360954557516595109e-01 5.760972580044054769e-01 6.520324761803357738e-01 6.699576613776074829e-01 5.306135239032294670e-01 4.992984617671728520e-01 6.166063143562396931e-01 5.463438979119353833e-01 5.117652062431425897e-01 5.999922427666364300e-01 4.969253043304390216e-01 5.886944179682312983e-01 6.098910116880609245e-01 5.636602030899493521e-01 5.878683400853674801e-01 6.170725627772791766e-01 5.375390121528004217e-01 6.683761952720815858e-01 5.966489644931188829e-01 6.017488359974649814e-01 5.512780397584747805e-01 5.934193406802622528e-01 5.699536832204117331e-01 6.273388405502651199e-01 6.219062814405837969e-01 5.925000673870052248e-01 5.733458564462208251e-01 5.192414132663363269e-01 5.652178897416593184e-01 6.396442552105788826e-01 6.181991993199118518e-01 5.276050922846315938e-01 6.001193475757349294e-01 6.489130322122966810e-01 5.751538427704210310e-01 6.051026950941245097e-01 4.712301067701964996e-01 5.040586965224895799e-01 5.182198334708278953e-01 4.792499771570503664e-01 5.742276609911369789e-01 5.046445436391721051e-01 6.733859376512396633e-01 6.377654331115875097e-01 5.656922442382078531e-01 6.679188645988151096e-01 5.437368432205530455e-01 6.321144416039685687e-01 6.295892974615999726e-01 6.276030938553593952e-01 6.027454505803442331e-01 6.420516220229717241e-01 5.499210400817426958e-01 6.487352941996100686e-01 4.702301676698721344e-01 5.760586676725583111e-01 5.765130108690418309e-01 5.287491129845092175e-01 5.889014288157761179e-01 5.953872599694779444e-01 6.036300469348933051e-01 6.167029451708310184e-01 6.626359411667726018e-01 6.198269490422543271e-01 6.267477712242004451e-01 5.909146960073643484e-01 6.871958354252980516e-01 5.593043007313005521e-01 6.157108240096761387e-01 5.944117055377255987e-01 6.509995956566541064e-01 5.619992200047205788e-01 5.169706315056739054e-01 5.798293178643151302e-01 5.568091227499146756e-01 6.437265551907803696e-01 5.299878615207034294e-01 6.366355612060814462e-01 5.746957846009850268e-01 6.195508415689938708e-01 6.671458568611577933e-01 5.868277590518657938e-01 5.598368412141839778e-01 5.840414643632496627e-01 5.601486959239825314e-01 5.410487817435198910e-01 6.171369699424577027e-01 6.837987015384691114e-01 5.371469867387298480e-01 6.061884021840275860e-01 6.413790226944784401e-01 5.169540551597827660e-01 6.449412173386449565e-01 5.852182328679206291e-01 5.736384660322613183e-01 6.199763123498812645e-01 5.300801747123871088e-01 5.151794138570083836e-01 4.598364230992429413e-01 4.474502422500505894e-01 5.713481746178848963e-01 6.174360222635969508e-01 6.419823515901523781e-01 6.071548365770433886e-01 6.203803687690261359e-01 6.047768822639021380e-01 5.938297199898844303e-01 4.850556943387127617e-01 6.832610551961856293e-01 5.639624696182614638e-01 5.960057734890589209e-01 6.788119970989697771e-01 5.967876600485364502e-01 4.927725238918521655e-01 5.491215765335930588e-01 5.215900532537018908e-01 4.360130592208495415e-01 6.434500404785348238e-01 4.821087095232577946e-01 5.552645017943327321e-01 5.651278413022854386e-01 6.656981247226531062e-01 6.531895745303745171e-01 6.543788188970004471e-01 7.005235130690257161e-01 6.043946941930345984e-01 5.858240330828670128e-01 6.795083157457040279e-01 6.207447695572996249e-01 5.680591154829046641e-01 5.715435581973694612e-01 6.466736674992565881e-01 6.126458659896377723e-01 6.320790651266294802e-01 6.802586960491304735e-01 4.151275460097361147e-01 6.441113423715658648e-01 6.445022606106963758e-01 5.868833595870193154e-01 6.100084201863464894e-01 6.397196231806672184e-01 5.841480909898987273e-01 6.731765175653541267e-01 4.868310931963933941e-01 6.271570454409071127e-01 6.190547273562216901e-01 6.433721326068853053e-01 5.835116397439961133e-01 6.349733444519257697e-01 5.865586883401802121e-01 6.886967107462700355e-01 6.631820999889356250e-01 4.460381035122312765e-01 6.038533696007725160e-01 5.959945819401746281e-01 5.484614980694983988e-01 6.810359962822754021e-01 5.616279878332639530e-01 6.587661364015066079e-01 5.183555285039576077e-01 6.765466523223376827e-01 5.825645901135085847e-01 5.909984369471302790e-01 6.068726060015121604e-01 5.887987009172205299e-01 5.686583208177602433e-01 5.122381560424272839e-01 6.487275108874134277e-01 6.189295789076880716e-01 6.483026230731938622e-01 5.189735599871061478e-01 5.477543244282141455e-01 6.619345528754346786e-01 5.395187086898762807e-01 6.776406443770365273e-01 6.735739812863380527e-01 6.499569008680350368e-01 6.678509339806945055e-01 7.107086671161364499e-01 6.668138319448573270e-01 6.319739095720530164e-01 6.585510000132063224e-01 5.547441253291403029e-01 6.476834799559945122e-01 7.203173141897415421e-01 6.491041713586349626e-01 6.032647188456112808e-01 5.849069611729249552e-01 6.458332546187561807e-01 5.912438660455350270e-01 5.546392205037236067e-01 5.436540837204875132e-01 6.681847007643626490e-01 5.761923461149993653e-01 6.379995055409768412e-01 6.906862792672090468e-01 6.019101201782799393e-01 5.668801805746344069e-01 6.083889436803271433e-01 6.087320237915392340e-01 6.097020534899730837e-01 6.942185547253370004e-01 6.827266884213845088e-01 6.930964225165637815e-01 6.590317179044979934e-01 6.548127431002510601e-01 6.459962195278616814e-01 6.403167278098008675e-01 6.106615976683975600e-01 5.847111398467923493e-01 6.875240467800419752e-01 5.484168800498736562e-01 6.279958171108824816e-01 6.564725482411835067e-01 6.110290633277134509e-01 5.275223795834406149e-01 5.975999080970004762e-01 5.845072269260016551e-01 5.641410479190281935e-01 6.330993339924027019e-01 5.813892369371673752e-01 6.777653731269209780e-01 6.998629894584491584e-01 6.631215693705987402e-01 6.690510333218975259e-01 6.964848016013422960e-01 6.188616653641580978e-01 5.304260203902124715e-01 6.051965994160758422e-01 5.381866064158334906e-01 4.763752266407449421e-01 5.509437556498638644e-01 5.914201523904785152e-01 6.058374781868689496e-01 6.291022724896033758e-01 5.753662028442845244e-01 6.378774009548632273e-01 6.153497642366199116e-01 5.702768227366921128e-01 6.380402378892209292e-01 5.728660680693888896e-01 5.142620248651035286e-01 5.843036376857506653e-01 4.015670799050330420e-01 5.639528228050167957e-01 6.066122602077846926e-01 5.704117179972629792e-01 5.403019647326637864e-01 5.926733607122068870e-01 5.500139438247370061e-01 6.203819823472557227e-01 6.610178531363063437e-01 6.021802166516969645e-01 5.730767997473588116e-01 5.599835143629199319e-01 4.809014533213001874e-01 5.878988619286444894e-01 6.166822878958466703e-01 6.971458483262791272e-01 6.062794071008057450e-01 6.488124247379192244e-01 6.126739225493478269e-01 5.497654943185309451e-01 6.620176025373759598e-01 5.768680497645533034e-01 5.382829841744486421e-01 6.045250745390929881e-01 6.536497529409656115e-01 6.272273453291012935e-01 6.703447684126651041e-01 6.441294979430727263e-01 5.851733497146044405e-01 6.624045510926023228e-01 7.153349629354204264e-01 5.264144125710511490e-01 5.873616579525164916e-01 6.355608742502827369e-01 6.400299163380022138e-01 6.049845813995397004e-01 6.388495322223497475e-01 5.698050747397223059e-01 6.476296460897199569e-01 6.391555445795120693e-01 6.178588188888094468e-01 6.007022465035880554e-01 5.702758832007616130e-01 6.823209956585943869e-01 6.293258743733523009e-01 6.494454332360882765e-01 6.342493830210658157e-01 6.474635206650666275e-01 6.065777936439784579e-01 4.614862489638192344e-01 6.580123376194038087e-01 6.973432313768229696e-01 7.133765519347790018e-01 5.555490346932061563e-01 6.241430959996191463e-01 6.301878535468309339e-01 6.361861428690740450e-01 6.533452147282114986e-01 6.506265113593474592e-01 4.978440803557342420e-01 6.643539271896361509e-01 6.236987094457628888e-01 6.322083163728214883e-01 6.596811871178778208e-01 6.228482656891316527e-01 5.157687547962661601e-01 5.205657124415459247e-01 6.255103870276970124e-01 6.459460005441763908e-01 4.302954285351096586e-01 6.731724259585456505e-01 6.868998799967622748e-01 5.878046643410739236e-01 5.752280677948728993e-01 6.189295711528712829e-01 5.563163009059231001e-01 6.654311267578075784e-01 6.532040968961796423e-01 6.540391354946443192e-01 5.573874070707823813e-01 6.008829608061718730e-01 6.554329728372401132e-01 5.727852580478560718e-01 6.355694783257013203e-01 5.572691594565420958e-01 5.183262521131752898e-01 6.458782487935122996e-01 6.070386868763997246e-01 5.995215158299971314e-01 5.479665224007665980e-01 4.478673356941685335e-01 5.521918339689442234e-01 5.651808042125952003e-01 5.590892595530380094e-01 6.146165849034016526e-01 6.819420814019152566e-01 6.512554231759755119e-01 6.370328066378585508e-01 6.669976368450361015e-01 5.362118110175650987e-01 6.256187790989953257e-01 5.715494970841132893e-01 5.186315148955462639e-01 5.600983447447577257e-01 6.585440570088660905e-01 5.742267181358436945e-01 6.635074829077221015e-01 6.497596996035049921e-01 6.695008181454626950e-01 5.703268658903724031e-01 6.770313995969000631e-01 5.077192454570477187e-01 5.970095988634822604e-01 6.250178529784238268e-01 6.066401470469628965e-01 6.204784554058113688e-01 5.707676118012925404e-01 5.175906676555279695e-01 6.051834952093881892e-01 6.568819757753809885e-01 6.057941417125420891e-01 5.456408212992541751e-01 6.829845828549623299e-01 5.805225596475939165e-01 5.818702868421239405e-01 5.594100589993973305e-01 6.183007955413744039e-01 5.821494398144922977e-01 6.075261582939455174e-01 5.545365573192010400e-01 5.813797235964380805e-01 5.425290059226653971e-01 6.976327893820946091e-01 5.933247119729733177e-01 6.022849158312290063e-01 6.289637489688479910e-01 6.703263621916786263e-01 5.884616247973026848e-01 5.576601368621109112e-01 6.152278231713685930e-01 4.118065509397116353e-01 6.027672383866573558e-01 5.513990774227317537e-01 6.707753508007346932e-01 6.409890171254624125e-01 6.143648251594340248e-01 5.403898182398771954e-01 6.014139657300974218e-01 5.177825960669212302e-01 6.894686271958070378e-01 6.651588804789152487e-01 6.694968189277668014e-01 5.185954289757706004e-01 5.256420731195583507e-01 6.387339643900602493e-01 6.036480765344625077e-01 6.892032667570647808e-01 6.395719577584246807e-01 6.533551346062246301e-01 5.024342019298423390e-01 5.709877106477818653e-01 6.586742225644987014e-01 5.774764821634584822e-01 4.378897020236381943e-01 5.407020748150279665e-01 6.018037427335428680e-01 6.380046535537999830e-01 7.246297995774965139e-01 6.230641837593173804e-01 6.754267710899222177e-01 6.077637379218405744e-01 5.408548601316769400e-01 6.310078182083305176e-01 6.230193667611690911e-01 5.701140057346015810e-01 6.268220620022529888e-01 6.028566325151234473e-01 5.379424879972546369e-01 6.493352440042047258e-01 6.802863210787288839e-01 6.837443641647844572e-01 6.536543444292157723e-01 6.387266089775869293e-01 6.470775957717254112e-01 6.283538991822077424e-01 6.611102856250341553e-01 5.972923439379016486e-01 6.514279540789017497e-01 5.666994973439085648e-01 5.536799062896013979e-01 6.213853458972280475e-01 5.799402499785288878e-01 6.552027171742946798e-01 6.580826367663460408e-01 6.708572230190450458e-01 5.224913067966039382e-01 6.158821789153111625e-01 5.164498505821957242e-01 6.975539883374678451e-01 6.473519202728670319e-01
